Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2613","Grapefruit and products","2013","2013","1000 tonnes","548","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2013","2013","kg","1.71","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2613","Grapefruit and products","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2614","Citrus, Other","2013","2013","1000 tonnes","52","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2013","2013","kg","0.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2614","Citrus, Other","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2615","Bananas","2013","2013","1000 tonnes","228","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2615","Bananas","2013","2013","1000 tonnes","3755","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2013","2013","kg","11.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2615","Bananas","2013","2013","kcal/capita/day","19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2616","Plantains","2013","2013","1000 tonnes","292","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2013","2013","kg","0.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2616","Plantains","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2617","Apples and products","2013","2013","1000 tonnes","271","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2617","Apples and products","2013","2013","1000 tonnes","5905","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2013","2013","kg","18.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2617","Apples and products","2013","2013","kcal/capita/day","23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2618","Pineapples and products","2013","2013","1000 tonnes","57","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2618","Pineapples and products","2013","2013","1000 tonnes","2032","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2013","2013","kg","6.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2618","Pineapples and products","2013","2013","kcal/capita/day","7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2619","Dates","2013","2013","1000 tonnes","3","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2619","Dates","2013","2013","1000 tonnes","45","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2619","Dates","2013","2013","kg","0.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2619","Dates","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","923","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","2809","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2013","2013","kg","8.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2620","Grapes and products (excl wine)","2013","2013","kcal/capita/day","13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2625","Fruits, Other","2013","2013","1000 tonnes","365","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2625","Fruits, Other","2013","2013","1000 tonnes","7354","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2013","2013","kg","22.98","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2625","Fruits, Other","2013","2013","kcal/capita/day","29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2630","Coffee and products","2013","2013","1000 tonnes","1367","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2013","2013","kg","4.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2630","Coffee and products","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2633","Cocoa Beans and products","2013","2013","1000 tonnes","844","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2013","2013","kg","2.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2633","Cocoa Beans and products","2013","2013","kcal/capita/day","16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2635","Tea (including mate)","2013","2013","1000 tonnes","166","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2013","2013","kg","0.52","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2635","Tea (including mate)","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2640","Pepper","2013","2013","1000 tonnes","62","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2013","2013","kg","0.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2640","Pepper","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2641","Pimento","2013","2013","1000 tonnes","110","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2013","2013","kg","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2641","Pimento","2013","2013","kcal/capita/day","3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2642","Cloves","2013","2013","1000 tonnes","2","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2013","2013","kg","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2642","Cloves","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2645","Spices, Other","2013","2013","1000 tonnes","132","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2013","2013","kg","0.41","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2645","Spices, Other","2013","2013","kcal/capita/day","4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2655","Wine","2013","2013","1000 tonnes","2710","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2655","Wine","2013","2013","kg","8.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2655","Wine","2013","2013","kcal/capita/day","16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2656","Beer","2013","2013","1000 tonnes","25261","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2656","Beer","2013","2013","kg","78.93","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2656","Beer","2013","2013","kcal/capita/day","91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2657","Beverages, Fermented","2013","2013","1000 tonnes","23","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2013","2013","kg","0.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2657","Beverages, Fermented","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2658","Beverages, Alcoholic","2013","2013","1000 tonnes","2059","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2013","2013","kg","6.43","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2658","Beverages, Alcoholic","2013","2013","kcal/capita/day","52","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2731","Bovine Meat","2013","2013","1000 tonnes","11598","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","36.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2731","Bovine Meat","2013","2013","kcal/capita/day","100","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","139","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2013","2013","kg","0.43","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2732","Mutton & Goat Meat","2013","2013","kcal/capita/day","3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2733","Pigmeat","2013","2013","1000 tonnes","8847","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","27.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2733","Pigmeat","2013","2013","kcal/capita/day","122","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2734","Poultry Meat","2013","2013","1000 tonnes","16006","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","50.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2013","2013","kcal/capita/day","197","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2735","Meat, Other","2013","2013","1000 tonnes","259","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2013","2013","kg","0.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2735","Meat, Other","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2736","Offals, Edible","2013","2013","1000 tonnes","142","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2013","2013","kg","0.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2740","Butter, Ghee","2013","2013","1000 tonnes","89","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2740","Butter, Ghee","2013","2013","1000 tonnes","681","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2013","2013","kg","2.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2740","Butter, Ghee","2013","2013","kcal/capita/day","42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2743","Cream","2013","2013","1000 tonnes","20","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2743","Cream","2013","2013","kg","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2743","Cream","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2737","Fats, Animals, Raw","2013","2013","1000 tonnes","19","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2737","Fats, Animals, Raw","2013","2013","1000 tonnes","999","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2013","2013","kg","3.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2737","Fats, Animals, Raw","2013","2013","kcal/capita/day","59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2781","Fish, Body Oil","2013","2013","1000 tonnes","0","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2781","Fish, Body Oil","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2782","Fish, Liver Oil","2013","2013","1000 tonnes","0","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2782","Fish, Liver Oil","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2744","Eggs","2013","2013","1000 tonnes","758","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5123","Losses","2744","Eggs","2013","2013","1000 tonnes","117","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2744","Eggs","2013","2013","1000 tonnes","4667","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2013","2013","kg","14.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2744","Eggs","2013","2013","kcal/capita/day","56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2848","Milk - Excluding Butter","2013","2013","1000 tonnes","81513","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2013","2013","kg","254.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2848","Milk - Excluding Butter","2013","2013","kcal/capita/day","368","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2761","Freshwater Fish","2013","2013","1000 tonnes","120","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2761","Freshwater Fish","2013","2013","1000 tonnes","1673","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2013","2013","kg","5.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2761","Freshwater Fish","2013","2013","kcal/capita/day","8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2762","Demersal Fish","2013","2013","1000 tonnes","320","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2762","Demersal Fish","2013","2013","1000 tonnes","1350","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2013","2013","kg","4.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2762","Demersal Fish","2013","2013","kcal/capita/day","9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2763","Pelagic Fish","2013","2013","1000 tonnes","145","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2763","Pelagic Fish","2013","2013","1000 tonnes","924","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2013","2013","kg","2.89","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2763","Pelagic Fish","2013","2013","kcal/capita/day","9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2764","Marine Fish, Other","2013","2013","1000 tonnes","3","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2013","2013","kg","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2764","Marine Fish, Other","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2765","Crustaceans","2013","2013","1000 tonnes","0","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2765","Crustaceans","2013","2013","1000 tonnes","1763","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2013","2013","kg","5.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2765","Crustaceans","2013","2013","kcal/capita/day","6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2766","Cephalopods","2013","2013","1000 tonnes","0","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2766","Cephalopods","2013","2013","1000 tonnes","112","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2013","2013","kg","0.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2766","Cephalopods","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5527","Seed","2767","Molluscs, Other","2013","2013","1000 tonnes","30","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2767","Molluscs, Other","2013","2013","1000 tonnes","1058","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2013","2013","kg","3.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2767","Molluscs, Other","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2769","Aquatic Animals, Others","2013","2013","1000 tonnes","13","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2769","Aquatic Animals, Others","2013","2013","kg","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2769","Aquatic Animals, Others","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","5142","Food","2775","Aquatic Plants","2013","2013","1000 tonnes","0","S","Standardized data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","645","Food supply quantity (kg/capita/yr)","2775","Aquatic Plants","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2775","Aquatic Plants","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2899","Miscellaneous","2013","2013","kcal/capita/day","0","Fc","Calculated data"
